Stockholm Västerås Airport	Málaga Airport	2
Copernicus Wrocław Airport	Málaga Airport	2
Ancona Falconara Airport	Alghero-Fertilia Airport	2
Il Caravaggio International Airport	Alghero-Fertilia Airport	2
Billund Airport	Alghero-Fertilia Airport	2
Bologna Guglielmo Marconi Airport	Alghero-Fertilia Airport	2
M. R. Štefánik Airport	Alghero-Fertilia Airport	2
Paris Beauvais Tillé Airport	Alghero-Fertilia Airport	2
Ciampino–G. B. Pastine International Airport	Alghero-Fertilia Airport	2
Brussels South Charleroi Airport	Alghero-Fertilia Airport	2
Cuneo International Airport	Alghero-Fertilia Airport	2
Dortmund Airport	Alghero-Fertilia Airport	2
Dublin Airport	Alghero-Fertilia Airport	2
Eindhoven Airport	Alghero-Fertilia Airport	2
Memmingen Allgau Airport	Alghero-Fertilia Airport	2
Girona Airport	Alghero-Fertilia Airport	2
Gothenburg City Airport	Alghero-Fertilia Airport	2
Frankfurt-Hahn Airport	Alghero-Fertilia Airport	2
London Luton Airport	Alghero-Fertilia Airport	2
Adolfo Suárez Madrid–Barajas Airport	Alghero-Fertilia Airport	2
Weeze Airport	Alghero-Fertilia Airport	2
Stockholm Skavsta Airport	Alghero-Fertilia Airport	2
Parma Airport	Alghero-Fertilia Airport	2
Pisa International Airport	Alghero-Fertilia Airport	2
London Stansted Airport	Alghero-Fertilia Airport	2
Sandefjord Airport, Torp	Alghero-Fertilia Airport	2
Trieste–Friuli Venezia Giulia Airport	Alghero-Fertilia Airport	2
Treviso-Sant'Angelo Airport	Alghero-Fertilia Airport	2
Il Caravaggio International Airport	Alicante International Airport	2
Bologna Guglielmo Marconi Airport	Alicante International Airport	2
Bournemouth Airport	Alicante International Airport	2
Bremen Airport	Alicante International Airport	2
Bristol Airport	Alicante International Airport	6
Brussels Airport	Alicante International Airport	8
Paris Beauvais Tillé Airport	Alicante International Airport	2
Brussels South Charleroi Airport	Alicante International Airport	2
Edinburgh Airport	Alicante International Airport	6
Eindhoven Airport	Alicante International Airport	4
East Midlands Airport	Alicante International Airport	8
Karlsruhe Baden-Baden Airport	Alicante International Airport	2
Memmingen Allgau Airport	Alicante International Airport	2
Gothenburg City Airport	Alicante International Airport	2
Haugesund Airport	Alicante International Airport	2
Frankfurt-Hahn Airport	Alicante International Airport	2
Kerry Airport	Alicante International Airport	2
John Paul II International Airport Kraków-Balice Airport	Alicante International Airport	2
Katowice International Airport	Alicante International Airport	2
Kaunas International Airport	Alicante International Airport	2
Leeds Bradford Airport	Alicante International Airport	4
Liverpool John Lennon Airport	Alicante International Airport	4
Manchester Airport	Alicante International Airport	10
Maastricht Aachen Airport	Alicante International Airport	2
Ireland West Knock Airport	Alicante International Airport	2
Weeze Airport	Alicante International Airport	2
Nuremberg Airport	Alicante International Airport	2
Stockholm Skavsta Airport	Alicante International Airport	2
Glasgow Prestwick Airport	Alicante International Airport	2
Santiago de Compostela Airport	Alicante International Airport	2
Shannon Airport	Alicante International Airport	2
London Stansted Airport	Alicante International Airport	2
Tampere-Pirkkala Airport	Alicante International Airport	2
Stockholm Västerås Airport	Alicante International Airport	2
Växjö Kronoberg Airport	Alicante International Airport	2
Modlin Airport	Alicante International Airport	2
Copernicus Wrocław Airport	Alicante International Airport	2
Brussels South Charleroi Airport	Ancona Falconara Airport	2
Weeze Airport	Ancona Falconara Airport	2
London Stansted Airport	Ancona Falconara Airport	2
Vincenzo Florio Airport Trapani-Birgi	Ancona Falconara Airport	2
Il Caravaggio International Airport	Eleftherios Venizelos International Airport	2
Paphos International Airport	Eleftherios Venizelos International Airport	2
London Stansted Airport	Eleftherios Venizelos International Airport	2
Il Caravaggio International Airport	Barcelona International Airport	2
Birmingham International Airport	Barcelona International Airport	4
Bologna Guglielmo Marconi Airport	Barcelona International Airport	6
Brussels Airport	Barcelona International Airport	10
Budapest Ferenc Liszt International Airport	Barcelona International Airport	4
Paris Beauvais Tillé Airport	Barcelona International Airport	2
Ciampino–G. B. Pastine International Airport	Barcelona International Airport	2
Brussels South Charleroi Airport	Barcelona International Airport	2
Edinburgh Airport	Barcelona International Airport	6
East Midlands Airport	Barcelona International Airport	2
Saïss Airport	Barcelona International Airport	6
Fuerteventura Airport	Barcelona International Airport	6
Ibiza Airport	Barcelona International Airport	6
Gran Canaria Airport	Barcelona International Airport	6
Liverpool John Lennon Airport	Barcelona International Airport	4
Menorca Airport	Barcelona International Airport	6
Manchester Airport	Barcelona International Airport	6
Stockholm Skavsta Airport	Barcelona International Airport	2
Francisco de Sá Carneiro Airport	Barcelona International Airport	10
Glasgow Prestwick Airport	Barcelona International Airport	2
Moss-Rygge Airport	Barcelona International Airport	2
Santiago de Compostela Airport	Barcelona International Airport	6
Santander Airport	Barcelona International Airport	6
London Stansted Airport	Barcelona International Airport	2
Sevilla Airport	Barcelona International Airport	6
Tenerife South Airport	Barcelona International Airport	6
Turin Airport	Barcelona International Airport	6
Treviso-Sant'Angelo Airport	Barcelona International Airport	2
Valladolid Airport	Barcelona International Airport	6
Vilnius International Airport	Barcelona International Airport	4
Modlin Airport	Barcelona International Airport	2
Jerez Airport	Barcelona International Airport	6
Il Caravaggio International Airport	Brindisi – Salento Airport	2
Bologna Guglielmo Marconi Airport	Brindisi – Salento Airport	2
Paris Beauvais Tillé Airport	Brindisi – Salento Airport	2
Ciampino–G. B. Pastine International Airport	Brindisi – Salento Airport	2
Brussels South Charleroi Airport	Brindisi – Salento Airport	2
Eindhoven Airport	Brindisi – Salento Airport	2
Girona Airport	Brindisi – Salento Airport	2
Pisa International Airport	Brindisi – Salento Airport	2
London Stansted Airport	Brindisi – Salento Airport	2
Turin Airport	Brindisi – Salento Airport	2
Treviso-Sant'Angelo Airport	Brindisi – Salento Airport	2
Billund Airport	Il Caravaggio International Airport	2
Bremen Airport	Il Caravaggio International Airport	2
Bari Karol Wojtyła Airport	Il Caravaggio International Airport	2
Bristol Airport	Il Caravaggio International Airport	2
M. R. Štefánik Airport	Il Caravaggio International Airport	2
Budapest Ferenc Liszt International Airport	Il Caravaggio International Airport	2
Paris Beauvais Tillé Airport	Il Caravaggio International Airport	2
Cagliari Elmas Airport	Il Caravaggio International Airport	2
Chania International Airport	Il Caravaggio International Airport	2
Brussels South Charleroi Airport	Il Caravaggio International Airport	2
Catania-Fontanarossa Airport	Il Caravaggio International Airport	2
Dublin Airport	Il Caravaggio International Airport	2
Eindhoven Airport	Il Caravaggio International Airport	2
East Midlands Airport	Il Caravaggio International Airport	2
Saïss Airport	Il Caravaggio International Airport	2
Fuerteventura Airport	Il Caravaggio International Airport	2
Girona Airport	Il Caravaggio International Airport	2
Gothenburg City Airport	Il Caravaggio International Airport	2
Frankfurt-Hahn Airport	Il Caravaggio International Airport	2
Ibiza Airport	Il Caravaggio International Airport	2
Kos Airport	Il Caravaggio International Airport	2
John Paul II International Airport Kraków-Balice Airport	Il Caravaggio International Airport	2
Leeds Bradford Airport	Il Caravaggio International Airport	2
Lübeck Blankensee Airport	Il Caravaggio International Airport	2
Tarbes-Lourdes-Pyrénées Airport	Il Caravaggio International Airport	2
Gran Canaria Airport	Il Caravaggio International Airport	2
Lappeenranta Airport	Il Caravaggio International Airport	2
Adolfo Suárez Madrid–Barajas Airport	Il Caravaggio International Airport	2
Manchester Airport	Il Caravaggio International Airport	2
Malta International Airport	Il Caravaggio International Airport	2
Weeze Airport	Il Caravaggio International Airport	2
Stockholm Skavsta Airport	Il Caravaggio International Airport	2
Francisco de Sá Carneiro Airport	Il Caravaggio International Airport	2
Palma De Mallorca Airport	Il Caravaggio International Airport	2
Falcone–Borsellino Airport	Il Caravaggio International Airport	2
Pescara International Airport	Il Caravaggio International Airport	2
Menara Airport	Il Caravaggio International Airport	2
Diagoras Airport	Il Caravaggio International Airport	2
Riga International Airport	Il Caravaggio International Airport	2
Moss-Rygge Airport	Il Caravaggio International Airport	2
